Leite UHT Integral - 1kg,25/09/2025,Condor,"12,000","R$ 3,89"
Doce de Leite - 350gr,25/09/2025,Condor,"2,000","R$ 8,49"
Café em Grão - 1kg,30/09/2025,Moka Clube,10,"R$ 106,00"
Banana,05/10/2025,Muffato,"0,178","R$ 7,99"
Doce de Leite - 350gr,10/10/2025,Condor,"2,000","R$ 8,49"
Pázinha Curta Branca - c/ 500un,11/10/2025,Marmikok,"6,000","R$ 18,00"
Leite UHT Integral - 1kg,11/10/2025,Condor,"12,000","R$ 3,48"
Leite UHT Integral - 1kg,11/10/2025,Angeloni,"120,000","R$ 3,59"
Saco de Lixo 20 Litros Preto Micra 4 - c/ 100un,13/10/2025,Condor,"1,000","R$ 8,99"
Ki-Cascão Conny - c/ 120un,13/10/2025,Marmikok,"2,000","R$ 51,90"
Tampa p/ Pote 200ml - c/ 50un,15/10/2025,Spal Industria ,"2,000","R$ 7,20"
Chocolate Quente em Pó - 1kg,16/10/2025,Netcofee,"5,000","R$ 52,50"
Doce de Leite - 350gr,28/10/2025,Jullye Frutas,"2,000","R$ 8,99"
Álcool Líquido 70% - 1 Litro,03/11/2025,Condor,"2,000","R$ 6,49"
Papel Higiênico - FD - 12 Rolos/30mt,03/11/2025,Condor,"3,000","R$ 22,90"
Veja Multi Uso 500ml,07/11/2025,Jullye Frutas,"5,000","R$ 4,99"
Morango Bandeja - c/ 250gr,07/11/2025,Cia da verdura,2,"R$ 11,90"
Coca Cola - Lata - (350ml),09/11/2025,Muffato,"12,000","R$ 3,39"
Morango Bandeja - c/ 250gr,11/11/2025,JUllye Frutas,"1,000","R$ 4,99"
Morango Bandeja - c/ 250gr,14/11/2025,Moranga,"1,000","R$ 11,59"
Coca Cola - Lata - (350ml),16/11/2025,Mufatto,"12,000","R$ 3,39"
Banana,16/11/2025,Mufatto,"0,295","R$ 5,99"
Banana,19/11/2025,Condor,"2,355","R$ 4,99"
Banana,19/11/2025,Condor,"2,135","R$ 4,99"
Morango Bandeja - c/ 250gr,19/11/2025,Moranga,"1,000","R$ 15,00"
Saco de Lixo 60 Litros Preto Micra 8 - c/ 100un,21/11/2025,Distribuidora Povão,"2,000","R$ 27,99"
Saco de Lixo 40 Litros Preto Micra 4 - c/ 100un,21/11/2025,Distribuidora Povão,"2,000","R$ 14,99"
Tampa  p/ Copo Papel 270ml - 62mm - c/ 50un,21/11/2025,comercial Embalagens,"3,000","R$ 13,75"
Detergente Neutro - 5 Litros,21/11/2025,Lacto Minas,"2,000","R$ 20,99"
Nutella Pote - 650gr,21/11/2025,Confeitar comercio,"10,000","R$ 37,75"
Água Crystal - Garrafa - (500ml),21/11/2025,Spal ,"48,000","R$ 1,38"
Coca Cola Sem Açucar - Lata - (350ml),21/11/2025,Spal ,"18,000","R$ 2,47"
Água Crystal Com Gás - Garrafa - (500ml),21/11/2025,Spal ,"48,000","R$ 1,55"
Leite UHT Integral - 1kg,22/11/2025,Muffato,"12,000","R$ 3,69"
Coca Cola - Lata - (350ml),22/11/2025,Muffato,"1,000","R$ 3,39"
Leite UHT Integral - 1kg,22/11/2025,Muffato,"12,000","R$ 3,69"
Coca Cola - Lata - (350ml),22/11/2025,Muffato,"9,000","R$ 3,39"
Leite UHT Integral - 1kg,22/11/2025,Muffato,12,"R$ 3,69"
Coca Cola - Lata - (350ml),22/11/2025,Muffato,"2,000","R$ 3,39"
Coca Cola - Lata - (350ml),22/11/2025,Muffato,"6,000","R$ 3,39"
Leite UHT Integral - 1kg,22/11/2025,Muffato,12,"R$ 3,69"
Morango Bandeja - c/ 250gr,22/11/2025,JUllye Frutas,"2,000","R$ 3,49"
Banana,22/11/2025,JUllye Frutas,"0,180","R$ 6,25"
Doce de Leite - 350gr,24/11/2025,Condor,"2,000","R$ 8,09"
Coca Cola - Lata - (350ml),25/11/2025,Spal ,"24,000","R$ 2,47"
Chá Matte Leao - Copo - (300ml),25/11/2025,Spal ,"12,000","R$ 1,62"
Água Crystal - Garrafa - (500ml),25/11/2025,Spal ,"48,000","R$ 1,38"
Água Crystal Com Gás - Garrafa - (500ml),25/11/2025,Spal ,"24,000","R$ 1,55"
Chá Matte Leao Guaraná Power Açai - Copo - (300ml),25/11/2025,Spal ,"12,000","R$ 1,62"
Coca Cola Sem Açucar - Lata - (350ml),25/11/2025,Spal ,"24,000","R$ 2,47"
Morango Bandeja - c/ 250gr,26/11/2025,JUllye Frutas,"1,000","R$ 4,99"
Banana,26/11/2025,Moranga,"1,696","R$ 7,99"
Ki-Cascão Conny - c/ 120un,27/11/2025,Franconny,"16,000","R$ 43,00"
Ki-Casquinha Conny - c/ 240un,27/11/2025,Franconny,"4,000","R$ 56,00"
Ki-Cascão Conny - c/ 120un,27/11/2025,Franconny,"4,000","R$ 56,00"
Ki-Casquinha Conny - c/ 240un,27/11/2025,Franconny,"4,000","R$ 56,00"
Quiche de Alho Poró - 1un,27/11/2025,Cassineli ,"6,000","R$ 4,50"
Sanduíche de Carne - 1un,27/11/2025,Cassineli ,"6,000","R$ 11,50"
Sanduíche de Frango - 1un,27/11/2025,Cassineli ,"12,000","R$ 10,50"
Sanduíche de Pernil - 1un,27/11/2025,Cassineli ,"12,000","R$ 10,50"
Sanduíche de Parma - 1un,27/11/2025,Cassineli ,"12,000","R$ 12,00"
Sanduíche de Mortadela - 1un,27/11/2025,Cassineli ,"6,000","R$ 9,50"
Leite UHT Integral - 1kg,27/11/2025,Condor,"24,000","R$ 3,59"
Papel Higiênico - FD - 12 Rolos/30mt,27/11/2025,Condor,"3,000","R$ 18,89"
Doce de Leite - 350gr,27/11/2025,Condor,"5,000","R$ 7,99"
Morango Bandeja - c/ 250gr,30/11/2025,Muffato,"2,000","R$ 7,99"
Leite UHT Integral - 1kg,01/12/2025,Condor,"37,000","R$ 3,49"
Pázinha Curta Branca - c/ 500un,04/12/2025,Marmikok,"6,000","R$ 18,00"
Papel Interfolhado 20x20 Branco 2 Dobras - c/ 1.000un,04/12/2025,Marmikok,"5,000","R$ 14,80"
Guardanapo Interfolhado 10x20 ROSA - c/ 5.000un,04/12/2025,Marmikok,"1,000","R$ 45,90"
Garfo Forte - c/ 50un (STRAWPLAST),04/12/2025,Distribuidora Povão,"2,000","R$ 7,99"
Faca Forte - c/ 50un (STRAWPLAST),04/12/2025,Distribuidora Povão,"2,000","R$ 7,75"
Colher Forte - c/ 50un (STRAWPLAST),04/12/2025,Distribuidora Povão,"2,000","R$ 7,75"
Leite UHT Integral - 1kg,06/12/2025,WHS ,"120,000","R$ 3,79"
Morango Bandeja - c/ 250gr,07/12/2025,Muffato,"1,000","R$ 5,97"
Banana,07/12/2025,Muffato,"0,175","R$ 5,99"
Água Crystal - Garrafa - (500ml),07/12/2025,Muffato,"32,000","R$ 2,39"
Pázinha Curta Branca - c/ 500un,11/12/2025,Marmikok,"6,000","R$ 18,00"
Pote 200ml Descartável - c/ 50un,11/12/2025,Marmikok,"5,000","R$ 5,60"
Tampa p/ Pote 200ml - c/ 50un,11/12/2025,Marmikok,"4,000","R$ 7,20"
Papel Interfolhado 20x20 Branco 2 Dobras - c/ 1.000un,11/12/2025,Marmikok,"5,000","R$ 14,80"
Saco de Lixo 20 Litros Preto Micra 4 - c/ 100un,11/12/2025,Marmikok,"2,000","R$ 9,90"
Tampa  p/ Copo Papel 270ml - 62mm - c/ 50un,11/12/2025,Comercial embalagens,"2,000","R$ 19,90"
Suco Del Valle Pêssego - Lata - (290ml),12/12/2025,Spal ,"12,000","R$ 2,40"
Suco Del Valle Manga - Lata - (290ml),12/12/2025,Spal ,"12,000","R$ 2,40"
Água Crystal - Garrafa - (500ml),12/12/2025,Spal ,"60,000","R$ 1,38"
Coca Cola Sem Açucar - Lata - (350ml),12/12/2025,Spal ,"18,000","R$ 2,43"
Suco Del Valle Uva - Lata - (290ml),12/12/2025,Spal ,"12,000","R$ 2,40"
Coca Cola - Lata - (350ml),12/12/2025,Spal ,"24,000","R$ 2,43"
Suco Del Valle Goiaba - Lata - (290ml),12/12/2025,Spal ,"12,000","R$ 2,40"
Suco Del Valle Maracujá - Lata - (290ml),12/12/2025,Spal ,"12,000","R$ 2,60"
Água Crystal - Garrafa - (500ml),12/12/2025,Spal ,"24,000","R$ 1,55"
Álcool Líquido 70% - 1 Litro,12/12/2025,Lacto Minas,"2,000","R$ 7,29"
Coca Cola Sem Açucar - Lata - (350ml),12/12/2025,Lacto Minas,"12,000","R$ 3,59"
Coca Cola - Lata - (350ml),12/12/2025,Lacto Minas,"13,000","R$ 3,59"
Morango Bandeja - c/ 250gr,15/12/2025,Jullye Frutas,"3,000","R$ 2,99"
Banana,15/12/2025,Jullye Frutas,"0,130","R$ 7,50"
Pázinha Curta Branca - c/ 500un,16/12/2025,Marmikok,"6,000","R$ 18,00"
Copo 300ml Descartável - c/ 100un,16/12/2025,Marmikok,"3,000","R$ 9,70"
Pote 100ml Descartável - c/ 100un,16/12/2025,Marmikok,"3,000","R$ 5,50"
Saco de Lixo 40 Litros Preto Micra 4 - c/ 100un,17/12/2025,Super Brilho,"3,000","R$ 10,07"
Saco de Lixo 20 Litros Preto Micra 4 - c/ 100un,17/12/2025,Super Brilho,"2,000","R$ 6,07"
Saco de Lixo 60 Litros Preto Micra 8 - c/ 100un,17/12/2025,Super Brilho,"2,000","R$ 14,04"
Álcool Líquido 70% - 5 Litros,17/12/2025,Super Brilho,"4,000","R$ 35,48"
Detergente Neutro - 5 Litros,17/12/2025,Super Brilho,"3,000","R$ 10,01"
Esponja Multiuso Dupla Face AM/VD,17/12/2025,Super Brilho,"4,000","R$ 1,18"
Leite UHT Integral - 1kg,17/12/2025,Sendas distribuidora,"60,000","R$ 3,35"
Água Crystal - Garrafa - (500ml),17/12/2025,Spal ,"36,000","R$ 1,38"
Chá Matte Leao Guaraná Power Açai - Copo - (300ml),17/12/2025,Spal ,"12,000","R$ 1,62"
Água Crystal Com Gás - Garrafa - (500ml),17/12/2025,Spal ,"24,000","R$ 1,55"
Saco de Lixo 60 Litros Preto Micra 8 - c/ 100un,17/12/2025,Super Brilho,"2,000","R$ 14,04"
Saco de Lixo 40 Litros Preto Micra 4 - c/ 100un,17/12/2025,Super Brilho,"3,000","R$ 10,07"
Saco de Lixo 20 Litros Preto Micra 4 - c/ 100un,17/12/2025,Super Brilho,"2,000","R$ 6,07"
Álcool Líquido 70% - 5 Litros,17/12/2025,Super Brilho,"4,000","R$ 35,48"
Detergente Neutro - 5 Litros,17/12/2025,Super Brilho,"3,000","R$ 30,03"
Esponja Multiuso Dupla Face AM/VD,17/12/2025,Super Brilho,"4,000","R$ 1,18"
Morango Bandeja - c/ 250gr,20/12/2025,Jullye Frutas,"2,000","R$ 2,99"
Banana,20/12/2025,Jullye Frutas,"0,115","R$ 7,50"
Água Crystal - Garrafa - (500ml),22/12/2025,Muffato,"36,000","R$ 1,89"
Doce de Leite - 350gr,30/12/2025,Condor,"2,000","R$ 8,69"
Leite UHT Integral - 1kg,30/12/2025,Condor,"12,000","R$ 3,29"
Pote 200ml Descartável - c/ 50un,30/12/2025,Marmikok,"1,000","R$ 5,60"
Morango Bandeja - c/ 250gr,02/01/2026,Jullye Frutas,"1,000","R$ 4,99"
Banana,02/01/2026,Jullye Frutas,"0,275","R$ 6,99"
Água Crystal - Garrafa - (500ml),03/01/2026,Muffato,"36,000","R$ 2,39"
Coca Cola - Lata - (350ml),03/01/2026,Muffato,"10,000","R$ 3,89"
Leite UHT Integral - 1kg,04/01/2026,Muffato,"12,000","R$ 3,48"
Leite UHT Integral - 1kg,04/01/2026,Muffato,"12,000","R$ 3,48"
Água Crystal - Garrafa - (500ml),04/01/2026,Muffato,"9,000","R$ 2,59"
Leite UHT Integral - 1kg,04/01/2026,Muffato,"12,000","R$ 3,48"
Água Crystal - Garrafa - (500ml),04/01/2026,Muffato,"2,000","R$ 2,59"
Leite UHT Integral - 1kg,04/01/2026,Muffato,"12,000","R$ 3,48"
Água Crystal - Garrafa - (500ml),04/01/2026,Muffato,"1,000","R$ 2,59"
Coca Cola - Lata - (350ml),05/01/2026,Spal ,"12,000","R$ 2,43"
Coca Cola Sem Açucar - Lata - (350ml),05/01/2026,Spal ,"6,000","R$ 0,41"
Quiche Capresse - 1un,05/01/2026,Cassineli ,"6,000","R$ 4,50"
Sanduíche de Carne - 1un,05/01/2026,Cassineli ,"12,000","R$ 11,50"
Sanduíche de Frango - 1un,05/01/2026,Cassineli ,"12,000","R$ 10,50"
Sanduíche de Pernil - 1un,05/01/2026,Cassineli ,"12,000","R$ 10,50"
Sanduíche de Parma - 1un,05/01/2026,Cassineli ,"12,000","R$ 12,00"
Sanduíche de Mortadela - 1un,05/01/2026,Cassineli ,"12,000","R$ 9,50"
Quiche de Alho Poró - 1un,05/01/2026,Cassineli ,"6,000","R$ 4,50"
Coca Cola Sem Açucar - Lata - (350ml),05/01/2026,Spal ,"6,000","R$ 2,43"
Coca Cola - Lata - (350ml),05/01/2026,Spal ,"12,000","R$ 2,43"
Coca Cola Sem Açucar - Lata - (350ml),05/01/2026,Spal ,"6,000","R$ 2,43"
Água,07/01/2026,Lacto Minas,"12,000","R$ 1,69"
Morango Bandeja - c/ 250gr,07/01/2026,Jullye Frutas,"12,000","R$ 2,99"
Nutella Pote - 650gr,07/01/2026,Casa do Confeiteiro,"2,000","R$ 49,70"
Esponja Multiuso Dupla Face AM/VD,08/01/2026,WHS ,"3,000","R$ 4,69"
Veja Multi Uso 500ml,08/01/2026,WHS ,"3,000","R$ 5,99"
Papel Higiênico - FD - 12 Rolos/30mt,08/01/2026,WHS ,"3,000","R$ 21,80"
Água Crystal Com Gás - Garrafa - (500ml),08/01/2026,WHS ,"36,000","R$ 1,09"
Pote Kraft 80ml - c/ 50un,09/01/2026,Nazapack,"120,000","R$ 12,30"
Coca Cola - Lata - (350ml),09/01/2026,Spal ,"12,000","R$ 2,43"
Água Crystal - Garrafa - (500ml),09/01/2026,Spal ,"72,000","R$ 1,38"
Coca Cola Sem Açucar - Lata - (350ml),09/01/2026,Condor,"24,000","R$ 3,89"
Coca Cola - Lata - (350ml),09/01/2026,Condor,"24,000","R$ 4,19"
Coca Cola - Lata - (350ml),09/01/2026,Spal ,"12,000","R$ 3,05"
Água Crystal - Garrafa - (500ml),09/01/2026,Spal ,"72,000","R$ 1,38"
Pote Kraft 80ml - c/ 50un,09/01/2026,Nazapack,"120,000","R$ 12,30"
Banana,10/01/2026,Cia da Verdura,"1,255","R$ 5,99"
Saco de Lixo 60 Litros Preto Micra 8 - c/ 100un,10/01/2026,Comercial embalagens,"2,410","R$ 15,50"
"Cacau em pó 50% - 500gr (NESTLÉ) ""mocha""",10/01/2026,Distribuidora Povão,"1,000","R$ 49,95"
Coca Cola Sem Açucar - Lata - (350ml),14/01/2026,Condor,"6,000","R$ 3,89"
Coca Cola - Lata - (350ml),14/01/2026,Condor,"12,000","R$ 4,19"
Doce de Leite - 350gr,16/01/2026,Condor,"5,000","R$ 8,99"
Coca Cola Sem Açucar - Lata - (350ml),16/01/2026,Condor,"24,000","R$ 3,89"
Coca Cola - Lata - (350ml),16/01/2026,Condor,"24,000","R$ 4,19"
Água,16/01/2026,Condor,"12,000","R$ 1,59"
Água com Gás,16/01/2026,Condor,"12,000","R$ 1,69"
Leite UHT Integral - 1kg,20/01/2026,Carrefour,"48,000","R$ 3,19"
Café em Grão - 1kg,20/01/2026,Moka Clube,"12,000","R$ 102,00"
Leite UHT Integral - 1kg,21/01/2026,Carrefour,"48,000","R$ 3,19"
Caixa Kraft p/ Porção Grande - c/ 25un,21/01/2026,Comercial Barbante ,"1,000","R$ 27,50"
Copo 300ml Descartável - c/ 100un,21/01/2026,Sete embalagens,"1,000","R$ 8,50"
Morango Bandeja - c/ 250gr,22/01/2026,Feira,"5,000","R$ 6,40"
Pázinha Curta Branca - c/ 500un,23/01/2026,Marmikok,"6,000","R$ 18,00"
Ki-Cascão Conny - c/ 120un,23/01/2026,Marmikok,"2,000","R$ 54,90"
Ki-Casquinha Conny - c/ 240un,23/01/2026,Marmikok,"1,000","R$ 74,90"
Tampa p/ Pote 200ml - c/ 50un,23/01/2026,Marmikok,"4,000","R$ 7,20"
Copo 300ml Descartável - c/ 100un,23/01/2026,Marmikok,"2,000","R$ 10,50"
Pano Multiuso - 28cm x 25mt,23/01/2026,Marmikok,"2,000","R$ 12,50"
Coca Cola - Lata - (350ml),23/01/2026,Magalhães Comercial ,"30,000","R$ 2,79"
Água Crystal Com Gás - Garrafa - (500ml),25/01/2026,Spal industria,"24,000","R$ 1,55"
Fanta Laranja - Lata - (350ml),25/01/2026,Spal industria,"6,000","R$ 2,28"
Suco Del Valle Maracujá - Lata - (290ml),25/01/2026,Spal industria,"6,000","R$ 2,60"
Suco Del Valle Pêssego - Lata - (290ml),25/01/2026,Spal industria,"6,000","R$ 2,40"
Suco Del Valle Uva - Lata - (290ml),25/01/2026,Spal industria,"6,000","R$ 2,40"
Coca Cola Sem Açucar - Lata - (350ml),25/01/2026,Spal industria,"12,000","R$ 1,21"
Fanta Guaraná - Lata - (350ml),25/01/2026,Spal industria,"6,000","R$ 2,22"
Água Crystal - Garrafa - (500ml),25/01/2026,Spal industria,"24,000","R$ 0,69"
Copo Papel Preto Parede Dupla 270ml - c/ 25un,27/01/2026,Comercial barbante ,"3,000","R$ 25,00"
Nutella Pote - 650gr,27/01/2026,Sendas distribuidora,"2,000","R$ 49,90"
Água Sanitária - 5 Litros,27/01/2026,Sendas distribuidora,"1,000","R$ 10,80"
Banana,29/01/2026,Jullye Frutas,"0,335","R$ 5,99"
Banana,31/01/2026,Mufatto,"0,260","R$ 6,98"
Leite UHT Integral - 1kg,31/01/2026,Mufatto,"12,000","R$ 3,19"
Leite UHT Integral - 1kg,31/01/2026,Muffato,"12,000","R$ 3,19"
Água Crystal - Garrafa - (500ml),31/01/2026,Muffato,"12,000","R$ 2,39"
Água Crystal - Garrafa - (500ml),31/01/2026,Muffato,"24,000","R$ 2,59"
Água Crystal - Garrafa - (500ml),01/02/2026,Muffato,"24,000","R$ 2,39"
Leite UHT Integral - 1kg,01/02/2026,Mufatto,"12,000","R$ 3,19"
Água Crystal - Garrafa - (500ml),01/02/2026,Mufatto,"1,000","R$ 2,39"
Leite UHT Integral - 1kg,01/02/2026,Mufatto,"12,000","R$ 3,19"
Água Crystal - Garrafa - (500ml),01/02/2026,Mufatto,"2,000","R$ 2,39"
Leite UHT Integral - 1kg,01/02/2026,Mufatto,"12,000","R$ 3,19"
Água Crystal - Garrafa - (500ml),01/02/2026,Mufatto,"3,000","R$ 2,39"
Leite UHT Integral - 1kg,01/02/2026,Mufatto,"12,000","R$ 3,19"
Água Crystal - Garrafa - (500ml),01/02/2026,Mufatto,"1,000","R$ 2,39"
Leite UHT Integral - 1kg,01/02/2026,Mufatto,"12,000","R$ 3,19"
Coca Cola Sem Açucar - Lata - (350ml),02/02/2026,SPAL,"24,000","R$ 2,43"
Água Crystal Com Gás - Garrafa - (500ml),02/02/2026,SPAL,"48,000","R$ 1,55"
Coca Cola - Lata - (350ml),02/02/2026,SPAL,"24,000","R$ 2,43"
Água Crystal - Garrafa - (500ml),02/02/2026,SPAL,"72,000","R$ 1,38"
Chá Matte Leao Limão - Copo - (300ml),02/02/2026,SPAL,"2,000","R$ 21,42"
Sanduíche de Carne - 1un,04/02/2026,Cassineli ,"12,000","R$ 11,50"
Sanduíche de Frango - 1un,04/02/2026,Cassineli ,"12,000","R$ 10,50"
Sanduíche de Pernil - 1un,04/02/2026,Cassineli ,"12,000","R$ 10,50"
Sanduíche de Parma - 1un,04/02/2026,Cassineli ,"12,000","R$ 12,00"
Sanduíche de Mortadela - 1un,04/02/2026,Cassineli ,"12,000","R$ 9,50"
Pázinha Curta Branca - c/ 500un,05/02/2026,Marmikok,"6,000","R$ 18,00"
Ki-Cascão Conny - c/ 120un,05/02/2026,Marmikok,"2,000","R$ 54,90"
Ki-Casquinha Conny - c/ 240un,05/02/2026,Marmikok,"1,000","R$ 74,90"
Pote 200ml Descartável - c/ 50un,05/02/2026,Marmikok,"4,000","R$ 5,60"
Papel Interfolhado 20x20 Branco 2 Dobras - c/ 1.000un,05/02/2026,Marmikok,"5,000","R$ 14,80"
Nutella Pote - 650gr,05/02/2026,Casa do Confeiteiro,"2,000","R$ 49,70"
Banana,07/02/2026,Jullye Frutas,"2,790","R$ 2,99"
Ki-Casquinha Conny - c/ 240un,10/02/2026,Franconny,"4,000","R$ 59,00"
Ki-Cascão Conny - c/ 120un,10/02/2026,Franconny,"16,000","R$ 45,00"
Ki-Cascão Conny - c/ 120un,11/02/2026,Franconny,"16,000","R$ 45,00"
Ki-Casquinha Conny - c/ 240un,11/02/2026,Franconny,"4,000","R$ 59,00"
Banana,11/02/2026,Cia da Verdura,"1,835","R$ 3,79"
Morango Bandeja - c/ 250gr,11/02/2026,Jullye Frutas,"2,000","R$ 7,50"
Banana,11/02/2026,Jullye Frutas,"0,165","R$ 2,49"
Copo Papel Preto Parede Dupla 270ml - c/ 25un,12/02/2026,Comercial Barbante ,"2,000","R$ 25,00"
Tampa  p/ Copo Papel 270ml - 62mm - c/ 50un,12/02/2026,Comercial Barbante ,"2,000","R$ 19,90"
Pote p/ Molho 30ml Galvanotek G695 - c/ 10un,12/02/2026,Armazém das embalagens,"4,000","R$ 6,50"
Pázinha Curta Branca - c/ 500un,12/02/2026,Marmikok,"6,000","R$ 18,00"
Guardanapo 20x20 - c/ 100un,12/02/2026,Marmikok,"1,000","R$ 71,50"
Guardanapo Interfolhado 10x20 ROSA - c/ 5.000un,12/02/2026,Marmikok,"1,000","R$ 45,90"
Água,15/02/2026,WHS ,"24,000","R$ 0,99"
Leite UHT Integral - 1kg,17/02/2026,Assaí,"96,000","R$ 3,66"
Coca Cola - Lata - (350ml),17/02/2026,Condor,"2,000","R$ 21,60"
Água Crystal - Garrafa - (500ml),17/02/2026,Condor,"24,000","R$ 1,15"
Água Crystal - Garrafa - (500ml),17/02/2026,Condor,"24,000","R$ 2,39"
Água Crystal Com Gás - Garrafa - (500ml),17/02/2026,Condor,"12,000","R$ 2,59"
Banana,17/02/2026,Jullye Frutas,"0,630","R$ 6,65"
Pote 200ml Descartável - c/ 50un,18/02/2026,Lacto Minas,"2,000","R$ 5,70"
Pote 100ml Descartável - c/ 100un,18/02/2026,Lacto Minas,"1,000","R$ 5,49"
Coca Cola Sem Açucar - Lata - (350ml),18/02/2026,Spal,"24,000","R$ 2,43"
Suco Del Valle Uva - Lata - (290ml),18/02/2026,Spal,"12,000","R$ 2,40"
Suco Del Valle Manga - Lata - (290ml),18/02/2026,Spal,"12,000","R$ 2,40"
Chá Matte Leao Limão - Copo - (300ml),18/02/2026,Spal,"2,000","R$ 21,43"
Coca Cola - Lata - (350ml),18/02/2026,Spal,"24,000","R$ 2,43"
Suco Del Valle Goiaba - Lata - (290ml),18/02/2026,Spal,"12,000","R$ 2,40"
Água Crystal - Garrafa - (500ml),18/02/2026,Spal,"72,000","R$ 1,38"
Suco Del Valle Pêssego - Lata - (290ml),18/02/2026,Spal,"12,000","R$ 2,40"
Suco Del Valle Maracujá - Lata - (290ml),18/02/2026,Spal,"12,000","R$ 2,60"
Coca Cola - Lata - (350ml),18/02/2026,Muffato,"12,000","R$ 3,49"
Banana,18/02/2026,Muffato,"0,290","R$ 7,98"
Doce de Leite - 350gr,18/02/2026,Condor,"1,000","R$ 9,59"
Banana,18/02/2026,Condor,"2,350","R$ 2,97"
Banana,18/02/2026,Condor,"2,350","R$ 2,97"
Pázinha Curta Branca - c/ 500un,19/02/2026,Marmikok,"6,000","R$ 18,00"
Pote 200ml Descartável - c/ 50un,19/02/2026,Marmikok,"4,000","R$ 5,60"
Tampa p/ Pote 200ml - c/ 50un,19/02/2026,Marmikok,"4,000","R$ 7,20"
Papel Interfolhado 20x20 Branco 2 Dobras - c/ 1.000un,19/02/2026,Marmikok,"5,000","R$ 14,80"
Quiche Capresse - 1un,23/02/2026,Cassineli ,"6,000","R$ 27,00"
Sanduíche de Carne - 1un,23/02/2026,Cassineli ,"12,000","R$ 11,50"
Sanduíche de Frango - 1un,23/02/2026,Cassineli ,"12,000","R$ 10,50"
Sanduíche de Pernil - 1un,23/02/2026,Cassineli ,"12,000","R$ 10,50"
Sanduíche de Parma - 1un,23/02/2026,Cassineli ,"6,000","R$ 12,00"
Sanduíche de Mortadela - 1un,23/02/2026,Cassineli ,"12,000","R$ 9,50"
Leite UHT Integral - 1kg,23/02/2026,Ifood,"106,000","R$ 3,71"
Leite UHT Integral - 1kg,23/02/2026,Ifood,"2,000","R$ 2,97"
Banana,23/02/2026,Jullye Frutas,"0,220","R$ 6,65"
Morango Bandeja - c/ 250gr,23/02/2026,Jullye Frutas,"1,000","R$ 3,99"
Leite UHT Integral - 1kg,23/02/2026,Muffato,"108,000","R$ 3,71"
Veja Multi Uso 500ml,01/03/2026,Cicuito,"6,000","R$ 4,49"
"Morango Congelado - 1,02kg",03/03/2026,De Marchi,"10,000","R$ 15,90"
"Amora Congelada - 1,02kg",03/03/2026,De Marchi,"4,000","R$ 16,90"
"Framboesa Congelada - 1,02kg",03/03/2026,De Marchi,"4,000","R$ 44,90"
"Blueberries Congelado - 1,02kg",03/03/2026,De Marchi,"2,000","R$ 39,98"
Manga Congelada - 100g,03/03/2026,De Marchi,"6,000","R$ 2,98"
Coca Cola Sem Açucar - Lata - (350ml),04/03/2026,Spal,"24,000","R$ 2,71"
Água Crystal Com Gás - Garrafa - (500ml),04/03/2026,Spal,"60,000","R$ 1,64"
Água Crystal - Garrafa - (500ml),04/03/2026,Spal,"12,000","R$ 1,46"
Coca Cola Sem Açucar - Lata - (350ml),04/03/2026,Spal,"12,000","R$ 2,71"
Água Crystal Com Gás - Garrafa - (500ml),04/03/2026,Spal,"36,000","R$ 1,64"
Coca Cola - Lata - (350ml),04/03/2026,Spal,"12,000","R$ 2,71"
Água Crystal - Garrafa - (500ml),04/03/2026,Spal,"48,000","R$ 1,46"
Goiabada Cremosa - 320g,06/03/2026,Pop House,"3,000","R$ 8,80"
Pasta de Amendoim,06/03/2026,Pop House,"0,998","R$ 15,00"
Pistache Cru s/ Casca,06/03/2026,Pop House,"1,000","R$ 220,00"
Algemix Baunilha Branca - 1kg,06/03/2026,Marmikok,"1,000","R$ 31,90"
Algemix Iorgurte - 1kg,06/03/2026,Marmikok,"1,000","R$ 31,90"
Algemix Leitinho Premium - 1kg,06/03/2026,Marmikok,"1,000","R$ 31,90"
Emustab - 1kg ,06/03/2026,Marmikok,"1,000","R$ 42,90"
Pázinha Curta Branca - c/ 500un,06/03/2026,Marmikok,"6,000","R$ 18,00"
Bobina Impressora - 80mm,06/03/2026,Marmikok,"4,000","R$ 4,90"
Saco de Papel p/ Talher 6cm x 26cm - c/ 500un,06/03/2026,Marmikok,"2,000","R$ 29,10"
Morango Bandeja - c/ 250gr,06/03/2026,Cia da Verdura,"2,000","R$ 6,99"
Banana,06/03/2026,Cia da Verdura,"0,230","R$ 6,99"
Papel Higiênico - FD - 12 Rolos/30mt,06/03/2026,Lacto Minas,"2,000","R$ 18,90"
Canudo Biodegradável - c/ 100un,06/03/2026,Lacto Minas,"2,000","R$ 4,69"
Esponja Multiuso Dupla Face AM/VD,06/03/2026,Lacto Minas,"4,000","R$ 4,69"
Saco de Lixo 20 Litros Preto Micra 4 - c/ 100un,06/03/2026,Distribuidora Povão,"2,000","R$ 8,99"
Leite UHT Integral - 1kg,09/03/2026,Muffato,"120,000","R$ 3,91"
Super Liga Neutra,10/03/2026,Marmikok,"6,000","R$ 25,90"
Guardanapo Interfolhado 10x20 ROSA - c/ 5.000un,13/03/2026,Marmikok,"2,000","R$ 45,90"
Hortelã ,13/03/2026,Cia da Verdura,"1,000","R$ 5,90"
